0	0	Tool	O	6.744059186311348
0	0	recovering	O	6.744059186311348
0	0	deleted	O	6.744059186311348
0	0	data	O	6.744059186311348
0	0	from	O	3.448222320307018
0	0	flash	O	6.744059186311348
0	0	drive	O	6.744059186311348
0	0	simple	O	6.744059186311348
0	0	"colour	O	6.744059186311348
0	0	picker"	O	6.744059186311348
0	0	app	O	5.645446897643238
0	0	GNOME	O	6.744059186311348
0	0	Any	O	6.744059186311348
0	0	tells	O	6.744059186311348
0	0	me	O	6.744059186311348
0	0	take	O	6.744059186311348
0	0	regular	O	6.744059186311348
0	0	breaks	O	6.744059186311348
0	0	working	O	6.744059186311348
0	0	ASCII	O	6.744059186311348
0	0	art	O	6.744059186311348
0	0	generators	O	6.744059186311348
0	0	GUI	O	6.050912005751402
0	0	binary	O	6.744059186311348
0	0	viewers/editors	O	6.744059186311348
0	0	is	O	4.952299717083292
0	0	metadata	O	6.744059186311348
0	0	viewer	O	6.744059186311348
0	0	Linux	O	6.744059186311348
0	0	file	O	6.744059186311348
0	0	manager	O	5.645446897643238
0	0	with	O	5.645446897643238
0	0	proper	O	6.744059186311348
0	0	drop-down	O	6.744059186311348
0	0	tree	O	6.744059186311348
0	0	(like	O	6.744059186311348
0	0	finder	O	6.744059186311348
0	0	OS	O	6.744059186311348
0	0	X)	O	6.744059186311348
0	0	application	O	6.744059186311348
0	0	do	O	4.259152536523347
0	0	watching	O	6.744059186311348
0	0	TV	O	6.744059186311348
0	0	(DVB)	O	6.744059186311348
0	0	The	O	6.744059186311348
0	0	Best	O	6.744059186311348
0	0	HDR	O	6.744059186311348
0	0	edit	O	6.744059186311348
0	0	Microsoft	O	6.050912005751402
0	0	Word	B-SoftwareName	1.3862943611198906
0	0	(docx)	O	6.744059186311348
0	0	Wireframing	O	6.744059186311348
0	0	any	O	5.134621273877247
0	0	will	O	6.744059186311348
0	0	face	O	6.744059186311348
0	0	recognition	O	6.744059186311348
0	0	photos	O	6.744059186311348
0	0	Applications	O	6.744059186311348
0	0	replace	O	6.744059186311348
0	0	iTunes	B-SoftwareName	1.3862943611198906
0	0	iPod	O	6.744059186311348
0	0	synchronization	O	6.744059186311348
0	0	an	O	6.050912005751402
0	0	SSH	O	6.744059186311348
0	0	connection	O	6.744059186311348
0	0	A	O	6.744059186311348
0	0	light	O	6.744059186311348
0	0	alternative	O	6.744059186311348
0	0	gnome-system-monitor	O	6.744059186311348
0	0	create	O	6.744059186311348
0	0	video	O	6.744059186311348
0	0	slideshow	O	6.744059186311348
0	0	project	O	6.744059186311348
0	0	management	O	6.744059186311348
0	0	Project	B-SoftwareName	1.3862943611198906
0	0	recovery	O	6.744059186311348
0	0	ext4	O	6.744059186311348
0	0	blog	O	6.744059186311348
0	0	Can	O	6.744059186311348
0	0	modern	O	6.744059186311348
0	0	download	O	6.744059186311348
0	0	(wget	O	6.744059186311348
0	0	wrapper	O	6.744059186311348
0	0	?)	O	6.050912005751402
0	0	program	O	6.744059186311348
0	0	fuzzy	O	6.744059186311348
0	0	string	O	6.744059186311348
0	0	matching	O	6.744059186311348
0	0	which	O	6.744059186311348
0	0	provides	O	6.744059186311348
0	0	match	O	6.744059186311348
0	0	score	O	6.744059186311348
0	0	Are	O	6.744059186311348
0	0	hardware	O	6.744059186311348
0	0	diagnostic	O	6.744059186311348
0	0	tools	O	6.744059186311348
0	0	Recommendation	O	6.744059186311348
0	0	Regex	O	6.744059186311348
0	0	Document	O	6.744059186311348
0	0	scanning	O	6.744059186311348
0	0	and	O	5.645446897643238
0	0	archiving	O	6.744059186311348
0	0	Keyboard	O	6.744059186311348
0	0	shortcut	O	6.744059186311348
0	0	shutdown	O	4.441474093317302
0	0	My	O	6.744059186311348
0	0	system	O	5.645446897643238
0	0	doesn't	O	6.744059186311348
0	0	go	O	6.744059186311348
0	0	How	O	3.4118546761361435
0	0	troubleshoot	O	6.744059186311348
0	0	slow	O	6.744059186311348
0	0	computer	O	5.645446897643238
0	0	when	O	5.357764825191457
0	0	certain	O	6.744059186311348
0	0	process	O	6.744059186311348
0	0	ends	O	6.744059186311348
0	0	Shut	O	6.050912005751402
0	0	down	O	5.645446897643238
0	0	does	O	6.744059186311348
0	0	my	O	5.357764825191457
0	0	click	O	6.744059186311348
0	0	'Shut	O	6.744059186311348
0	0	Down'	O	6.744059186311348
0	0	shut	O	6.744059186311348
0	0	without	O	6.050912005751402
0	0	confirmation	O	6.744059186311348
0	0	prompt	O	6.744059186311348
0	0	No	O	6.744059186311348
0	0	action	O	6.744059186311348
0	0	pressed	O	6.744059186311348
0	0	what	O	6.744059186311348
0	0	right	O	6.744059186311348
0	0	way	O	6.050912005751402
0	0	using	O	6.050912005751402
0	0	command	O	5.645446897643238
0	0	line	O	6.744059186311348
0	0	make	O	6.744059186311348
0	0	not	O	6.744059186311348
0	0	require	O	6.744059186311348
0	0	admin	O	6.744059186311348
0	0	password	O	6.744059186311348
0	0	specific	O	6.744059186311348
0	0	if	O	5.645446897643238
0	0	no-one	O	6.744059186311348
0	0	uses	O	6.744059186311348
0	0	open	O	6.744059186311348
0	0	dialog	O	6.744059186311348
0	0	by	O	6.744059186311348
0	0	keyboard	O	6.744059186311348
0	0	5:30pm	O	6.744059186311348
0	0	every	O	6.744059186311348
0	0	day	O	6.744059186311348
0	0	Upgrading	O	4.6646176446315115
0	0	11.10	B-UbuntuVersion	2.9575110607337933
0	0	12.04	B-UbuntuVersion	1.5712166996139025
0	0	upgrade	O	3.6995367485879243
0	0	release	O	6.744059186311348
0	0	version	O	6.744059186311348
0	0	of	O	6.050912005751402
0	0	16.04	B-UbuntuVersion	2.7343675094195836
0	0	am	O	6.744059186311348
0	0	running	O	6.744059186311348
0	0	Beta	O	6.050912005751402
0	0	Doubts	O	6.744059186311348
0	0	regarding	O	6.744059186311348
0	0	15.04	B-UbuntuVersion	3.6506582412937383
0	0	(is	O	6.744059186311348
0	0	it	O	5.357764825191457
0	0	inevitable	O	6.744059186311348
0	0	unavoidable	O	6.744059186311348
0	0	offline	O	6.744059186311348
0	0	13.10	B-UbuntuVersion	2.7343675094195836
0	0	14.04	B-UbuntuVersion	1.9459101490553135
0	0	possible	O	6.744059186311348
0	0	failed	O	6.744059186311348
0	0	(	O	6.744059186311348
0	0	Unanswered	O	6.744059186311348
0	0	questions	O	6.744059186311348
0	0	)	O	6.744059186311348
0	0	upgrading	O	5.134621273877247
0	0	13.04	B-UbuntuVersion	2.7343675094195836
0	0	recommended	O	6.744059186311348
0	0	Lubuntu	B-UbuntuVersion	4.343805421853684
0	0	15.04	I-UbuntuVersion	2.639057329615259
0	0	Force	O	6.744059186311348
0	0	12.10	B-UbuntuVersion	2.9575110607337933
0	0	partially	O	6.744059186311348
0	0	11.04	B-UbuntuVersion	2.7343675094195836
0	0	Problem	O	6.744059186311348
0	0	Ubuntu	B-UbuntuVersion	4.343805421853684
0	0	9.10	I-UbuntuVersion	2.639057329615259
0	0	necessary	O	6.744059186311348
0	0	15.10	B-UbuntuVersion	2.9575110607337933
0	0	update	O	6.050912005751402
0	0	Xubuntu	B-UbuntuVersion	4.343805421853684
0	0	11.10	I-UbuntuVersion	2.639057329615259
0	0	Xubuntu	O	6.744059186311348
0	0	12.04	O	6.744059186311348
0	0	LTS	O	6.744059186311348
0	0	Why	O	6.744059186311348
0	0	did	O	6.744059186311348
0	0	ruin	O	6.744059186311348
0	0	Problems	O	6.050912005751402
0	0	Upgrade	O	5.357764825191457
0	0	losing	O	6.744059186311348
0	0	On	O	6.744059186311348
0	0	really	O	6.744059186311348
0	0	old	O	6.744059186311348
0	0	6.06	B-UbuntuVersion	4.343805421853684
0	0	-	O	6.744059186311348
0	0	Do	O	5.357764825191457
0	0	need	O	5.645446897643238
0	0	uninstall	O	6.744059186311348
0	0	10.04	B-UbuntuVersion	2.9575110607337933
0	0	reinstall	O	6.744059186311348
0	0	everything	O	6.744059186311348
0	0	14.10	B-UbuntuVersion	4.343805421853684
0	0	update-manager:	O	6.744059186311348
0	0	rather	O	6.744059186311348
0	0	than	O	6.744059186311348
0	0	16.04	B-UbuntuVersion.1	0.6931471805599453
0	0	Server	O	6.744059186311348
0	0	9.10	B-UbuntuVersion	3.6506582412937383
0	0	Ho	O	6.744059186311348
0	0	beta	O	6.744059186311348
0	0	10.10	B-UbuntuVersion	3.6506582412937383
0	0	how	O	6.050912005751402
0	0	much	O	6.744059186311348
0	0	space	O	6.050912005751402
0	0	needed	O	6.744059186311348
0	0	backup	O	6.744059186311348
0	0	12.04	B-UbuntuVersion.1	0.6931471805599453
0	0	Cannot	O	5.645446897643238
0	0	12.04LTS	B-UbuntuVersion	4.343805421853684
0	0	LTS	I-UbuntuVersion	0.8472978603872037
0	0	or	O	6.050912005751402
0	0	terminal	O	6.744059186311348
0	0	16.04.1	B-UbuntuVersion	4.343805421853684
0	0	i	O	6.744059186311348
0	0	final	O	6.744059186311348
0	0	correctly	O	6.744059186311348
0	0	procedure	O	6.744059186311348
0	0	have	O	6.744059186311348
0	0	dual	O	6.744059186311348
0	0	boot	O	6.744059186311348
0	0	windows	O	6.744059186311348
0	0	7	O	6.744059186311348
0	0	Wubi	O	6.744059186311348
0	0	Device	O	6.744059186311348
0	0	/dev/loop0	O	6.744059186311348
0	0	full.	O	6.744059186311348
0	0	get	O	6.744059186311348
0	0	more	O	6.744059186311348
0	0	Using	O	6.744059186311348
0	0	compile	O	6.744059186311348
0	0	packages	O	6.744059186311348
0	0	gcc	O	6.744059186311348
0	0	Removing	O	6.744059186311348
0	0	Recently	O	6.744059186311348
0	0	used	O	6.744059186311348
0	0	items	O	6.744059186311348
0	0	From	O	6.744059186311348
0	0	(32bit)	I-UbuntuVersion	2.639057329615259
0	0	(64bit)	I-UbuntuVersion	2.639057329615259
0	0	rm	O	6.744059186311348
0	0	different	O	6.744059186311348
0	0	delete	O	6.744059186311348
0	0	button	O	6.744059186311348
0	0	In	O	6.744059186311348
0	0	Unity	B-SoftwareName	1.3862943611198906
0	0	see	O	6.744059186311348
0	0	details	O	6.744059186311348
0	0	given	O	6.744059186311348
0	0	launcher	O	6.744059186311348
0	0	provide	O	6.744059186311348
0	0	user	O	6.744059186311348
0	0	permission	O	6.744059186311348
0	0	write	O	6.744059186311348
0	0	on	O	5.134621273877247
0	0	/dev/sdax	O	6.744059186311348
0	0	syntax	O	6.744059186311348
0	0	Security	O	6.744059186311348
0	0	enhancements	O	6.744059186311348
0	0	prevent	O	6.744059186311348
0	0	mounting	O	6.744059186311348
0	0	/dev/sdb1	O	6.744059186311348
0	0	show	O	6.744059186311348
0	0	grub	O	6.744059186311348
0	0	resuming	O	6.744059186311348
0	0	suspend	O	6.744059186311348
0	0	install	O	5.134621273877247
0	0	Lexmark	B-Printer	1.791759469228055
0	0	z600	I-Printer	2.70805020110221
0	0	series	O	6.744059186311348
0	0	printer	O	4.798149037256034
0	0	setup	O	6.744059186311348
0	0	HP	B-Printer	1.791759469228055
0	0	All	I-Printer	2.70805020110221
0	0	in	I-Printer	2.70805020110221
0	0	one	I-Printer	2.70805020110221
0	0	DJ3630	I-Printer	2.70805020110221
0	0	add	O	6.744059186311348
0	0	network	O	6.744059186311348
0	0	driver	O	6.744059186311348
0	0	epson	B-Printer	2.4849066497880004
0	0	l210	I-Printer	2.70805020110221
0	0	Dell	B-Printer	2.4849066497880004
0	0	2150cdn	I-Printer	2.70805020110221
0	0	Installing	O	6.050912005751402
0	0	Epson	B-Printer	2.4849066497880004
0	0	XP-424	I-Printer	2.70805020110221
0	0	wireless	O	6.744059186311348
0	0	EPSON	B-Printer	2.4849066497880004
0	0	L355	I-Printer	2.70805020110221
0	0	F4280	I-Printer	2.70805020110221
0	0	Install	O	5.357764825191457
0	0	Brother	B-Printer	2.4849066497880004
0	0	DCP-8110DN	I-Printer	2.70805020110221
0	0	Laser	O	6.744059186311348
0	0	Printer	O	5.645446897643238
0	0	Canon	B-Printer	1.3862943611198906
0	0	MF8040Cn	I-Printer	2.70805020110221
0	0	MF8000C	I-Printer	2.70805020110221
0	0	LBP330	I-Printer	2.70805020110221
0	0	Lts	B-UbuntuVersion	4.343805421853684
0	0	16.04	I-UbuntuVersion	2.639057329615259
0	0	X4690	I-Printer	2.70805020110221
0	0	(ubuntu	O	6.744059186311348
0	0	12.04	B-UbuntuVersion)	-0.0
0	0	record	O	6.744059186311348
0	0	highlight	O	6.744059186311348
0	0	annotate	O	6.744059186311348
0	0	PDFs	O	6.744059186311348
0	0	worth	O	6.744059186311348
0	0	64	I-UbuntuVersion	2.639057329615259
0	0	bit	I-UbuntuVersion	2.639057329615259
0	0	<UNK>	O	2.0794415416798357
0	0	<UNK>	B-SoftwareName	2.0794415416798357
0	0	<UNK>	B-UbuntuVersion	2.0794415416798357
0	0	<UNK>	I-UbuntuVersion	2.0794415416798357
0	0	<UNK>	B-UbuntuVersion.1	2.0794415416798357
0	0	<UNK>	B-Printer	2.0794415416798357
0	0	<UNK>	I-Printer	2.0794415416798357
0	0	<UNK>	B-UbuntuVersion)	2.0794415416798357
0
